app_name,user_name,rating,review,thumbs_up,date,casefolded_review
Duolingo,Aprilian Hasan,5,"berkat apk ini saya bisa belajar bahasa inggris dengan gampang,,mkss duolingo lovee youu",0,2025-10-09,"berkat apk ini saya bisa belajar bahasa inggris dengan gampang,,mkss duolingo lovee youu"
Duolingo,Gugun Arif,5,😃✔✔✔✔✔✔,0,2025-10-09,😃✔✔✔✔✔✔
Duolingo,Aysya Rahma,5,bagus bangett pinter lama lama yang main,0,2025-10-09,bagus bangett pinter lama lama yang main
Duolingo,tokoangga Komputer,5,belajar bahasa sangat menyenangkan di duolingo,0,2025-10-09,belajar bahasa sangat menyenangkan di duolingo
Duolingo,Nur Halifah,4,"There are some shortcomings. Please provide formulas for each language. Like for English, provide the verb formulas (is, am, are), or for Korean, the Hangul formulas. And also have vocal exercises. That's all. Please update it to make it easier to learn new words. That's all.",0,2025-10-09,"there are some shortcomings. please provide formulas for each language. like for english, provide the verb formulas (is, am, are), or for korean, the hangul formulas. and also have vocal exercises. that's all. please update it to make it easier to learn new words. that's all."
Duolingo,Sofiani,1,"parah masa cerita nya banyak mengandung cerita LGBT gak banget si, auto uninstall 🫩",1,2025-10-09,"parah masa cerita nya banyak mengandung cerita lgbt gak banget si, auto uninstall 🫩"
Duolingo,Mimin Mintarsih,3,"sebenarnya bagus untuk belajar bhs inggris, tapi astagfirullah secara tidak langsung dari sebagian dialog nya contohin suka sesama jenis. Naudzubillah semoga generasi kita di jauh kan dari kaum Nabi luth. dibagian 1 unit 7 tentang bulan madu, ada dialog pasangan sesama jenis nya.",1,2025-10-09,"sebenarnya bagus untuk belajar bhs inggris, tapi astagfirullah secara tidak langsung dari sebagian dialog nya contohin suka sesama jenis. naudzubillah semoga generasi kita di jauh kan dari kaum nabi luth. dibagian 1 unit 7 tentang bulan madu, ada dialog pasangan sesama jenis nya."
Duolingo,Zulkifli Mt,5,"salam dari Medan. jujur duolingo baik banget, mau ngasih aplikasi gratis untuk pemula bahasa inggris. semoga Allah berikan makin sukses ya semua nyaaa. amiin recommended banget",0,2025-10-09,"salam dari medan. jujur duolingo baik banget, mau ngasih aplikasi gratis untuk pemula bahasa inggris. semoga allah berikan makin sukses ya semua nyaaa. amiin recommended banget"
Duolingo,Al Gz,5,karena apk ini aku sekarang bisa bahasa Inggris and Mandarin karena keperluan pekerjaan thankyou Duolingo i like you,0,2025-10-09,karena apk ini aku sekarang bisa bahasa inggris and mandarin karena keperluan pekerjaan thankyou duolingo i like you
Duolingo,rasyidmc001,5,seru sih...,0,2025-10-09,seru sih...
Duolingo,Mrian Kusuma,5,sangat baik untuk belajar BHS inggris,0,2025-10-09,sangat baik untuk belajar bhs inggris
Duolingo,Cut Aisyah,5,sangat bagus aku jadi semangat belajar bahasa inggirs,0,2025-10-09,sangat bagus aku jadi semangat belajar bahasa inggirs
Duolingo,Aisyatur Arridho,5,"Aplikasi yang cocok banget untuk belajar, level belajarnya disesuaikan dengan kemampuan tiap orang, seperti lagi main aja tapi nambah ilmu",0,2025-10-09,"aplikasi yang cocok banget untuk belajar, level belajarnya disesuaikan dengan kemampuan tiap orang, seperti lagi main aja tapi nambah ilmu"
Duolingo,Putri Feby Rukmana,5,ini sangat membantu saya untuk belajar dan menambah pengetahuan tentang beberapa bahasa yg saya senangi💞💞,0,2025-10-09,ini sangat membantu saya untuk belajar dan menambah pengetahuan tentang beberapa bahasa yg saya senangi💞💞
Duolingo,Rewandy Siregar,5,sangat mendidik dan mendukung anak dalam belajar bahasa Inggris,0,2025-10-09,sangat mendidik dan mendukung anak dalam belajar bahasa inggris
